Tempo (ms),Lead I (uV),Lead II (uV),Lead III (uV),aVR (uV),aVL (uV),aVF (uV),V1 (uV),V2 (uV),V3 (uV),V4 (uV),V5 (uV),V6 (uV)
4536,-115.92,159.29,275.22,-21.68,-195.55,217.23,-329.69,-437.54,-556.54,-424.46,-295.41,-78.61
4537,-118.95,152.22,271.18,-16.64,-195.06,211.70,-319.59,-433.55,-549.47,-420.42,-296.42,-83.66
4538,-118.95,148.19,267.14,-14.62,-193.05,207.66,-318.59,-424.46,-543.41,-419.41,-298.44,-87.70
4539,-124.00,141.12,265.12,-8.56,-194.54,203.09,-317.58,-425.47,-539.37,-419.41,-297.43,-85.68
4540,-120.97,143.14,264.11,-11.06,-192.52,203.62,-312.53,-421.43,-533.36,-415.37,-294.40,-86.69
4541,-125.01,137.08,262.09,-6.01,-193.53,199.58,-302.48,-409.31,-522.26,-408.30,-288.34,-82.65
4542,-122.99,125.01,248.00,-1.01,-185.50,186.51,-296.42,-400.28,-516.20,-406.29,-287.33,-81.64
4543,-116.93,125.01,241.94,-4.04,-179.44,183.48,-290.36,-393.21,-508.12,-402.29,-286.32,-80.63
4544,-114.91,125.01,239.92,-5.05,-177.42,182.47,-285.31,-385.13,-499.08,-397.25,-286.32,-89.72
4545,-112.89,114.91,227.81,-1.01,-170.35,171.36,-283.29,-377.05,-491.00,-394.22,-287.33,-95.78
4546,-111.88,113.90,225.79,-1.01,-168.81,169.82,-272.19,-367.00,-479.90,-386.14,-280.26,-87.70
4547,-104.82,113.90,218.72,-4.52,-161.74,166.31,-261.13,-355.90,-468.84,-381.09,-277.24,-85.68
4548,-110.87,101.79,212.66,4.52,-161.74,157.23,-258.10,-347.82,-458.74,-375.03,-275.22,-85.68
4549,-115.92,96.79,212.71,9.57,-164.29,154.72,-253.05,-335.75,-443.60,-363.97,-268.20,-83.66
4550,-100.83,94.77,195.59,3.03,-148.19,145.16,-241.94,-323.63,-431.53,-353.88,-262.14,-78.61
4551,-92.75,91.74,184.49,0.48,-138.62,138.09,-234.92,-315.56,-423.45,-347.82,-263.15,-88.71
4552,-93.76,87.70,181.46,3.03,-137.61,134.58,-228.87,-308.49,-412.34,-337.72,-255.07,-82.65
4553,-100.83,80.63,181.46,10.10,-141.12,131.02,-221.80,-299.45,-398.26,-325.65,-244.97,-75.58
4554,-93.76,77.60,171.36,8.08,-132.56,124.48,-212.71,-289.35,-387.15,-319.59,-244.97,-83.66
4555,-74.57,83.66,158.23,-4.52,-116.40,120.92,-200.64,-277.24,-374.02,-308.49,-239.92,-81.64
4556,-83.66,71.54,155.21,6.06,-119.43,113.38,-191.56,-264.16,-359.94,-298.44,-233.91,-84.67
4557,-87.70,60.49,148.19,13.61,-117.94,104.34,-184.49,-254.06,-349.84,-290.36,-226.85,-77.60
4558,-85.68,55.44,141.12,15.10,-113.38,98.28,-176.41,-243.96,-337.72,-281.27,-220.79,-77.60
4559,-89.72,49.38,139.10,20.15,-114.38,94.24,-175.40,-239.92,-327.67,-273.20,-215.74,-77.60
4560,-91.74,40.29,132.03,25.72,-111.88,86.16,-170.35,-228.87,-317.58,-266.18,-211.70,-76.59
4561,-86.69,42.31,129.00,22.17,-107.85,85.63,-154.24,-205.64,-297.43,-252.04,-203.62,-70.53
4562,-73.56,52.41,125.97,10.58,-99.77,89.19,-146.17,-195.59,-283.29,-239.92,-194.58,-56.45
4563,-68.52,44.33,112.85,12.07,-90.68,78.56,-148.19,-192.56,-277.24,-234.92,-191.56,-59.48
